guid,part_name,ATTRIBUTE_TYPE,ATTRIBUTE_VALUE,remark,determiner,DETERMINED_DATE
CHAS:Herp:17853,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf B,"Stored in jar with CHAS 9531, 9578-82, 9589-91, 9601,  9650-1, 9685, 9706, 9708, 9729, 9772-4, 9796-7, 9817, 9830-1, 9886, 9904, 10235-6, 12670-2, 12962, 13543-4, 15249, 16070-81, 17852-4, ",John Archer,2020-03-02
CHAS:Herp:17854,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf B,"Stored in jar with CHAS 9531, 9578-82, 9589-91, 9601,  9650-1, 9685, 9706, 9708, 9729, 9772-4, 9796-7, 9817, 9830-1, 9886, 9904, 10235-6, 12670-2, 12962, 13543-4, 15249, 16070-81, 17852-4, ",John Archer,2020-03-02
CHAS:Herp:3748,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf B,,John Archer,2014-12-12
CHAS:Herp:5712,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf B,,John Archer,2014-12-12
CHAS:Herp:10012,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf B,,John Archer,2014-12-12
CHAS:Herp:16981,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf B,,John Archer,2014-12-12
CHAS:Herp:17029,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf B,,John Archer,2014-12-12
CHAS:Herp:1832,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf C,"Stored in jar with CHAS 1832, 2641, 4402, 4692, 4957, 5815, 5966-73, 6893-5; In two jars. One unlabeled.",John Archer,2020-03-02
CHAS:Herp:2641,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf C,"Stored in jar with CHAS 1832, 2641, 4402, 4692, 4957, 5815, 5966-73, 6893-5; In two jars. One unlabeled.",John Archer,2020-03-02
CHAS:Herp:4402,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf C,"Stored in jar with CHAS 1832, 2641, 4402, 4692, 4957, 5815, 5966-73, 6893-5; In two jars. One unlabeled.",John Archer,2020-03-02
CHAS:Herp:4692,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf C,"Stored in jar with CHAS 1832, 2641, 4402, 4692, 4957, 5815, 5966-73, 6893-5; In two jars. One unlabeled.",John Archer,2020-03-02
CHAS:Herp:4957,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf C,"Stored in jar with CHAS 1832, 2641, 4402, 4692, 4957, 5815, 5966-73, 6893-5; In two jars. One unlabeled.",John Archer,2020-03-02
CHAS:Herp:5815,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf C,"Stored in jar with CHAS 1832, 2641, 4402, 4692, 4957, 5815, 5966-73, 6893-5; In two jars. One unlabeled.",John Archer,2020-03-02
CHAS:Herp:5966,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf C,"Stored in jar with CHAS 1832, 2641, 4402, 4692, 4957, 5815, 5966-73, 6893-5; In two jars. One unlabeled.",John Archer,2020-03-02
CHAS:Herp:5967,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf C,"Stored in jar with CHAS 1832, 2641, 4402, 4692, 4957, 5815, 5966-73, 6893-5; In two jars. One unlabeled.",John Archer,2020-03-02
CHAS:Herp:5968,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf C,"Stored in jar with CHAS 1832, 2641, 4402, 4692, 4957, 5815, 5966-73, 6893-5; In two jars. One unlabeled.",John Archer,2020-03-02
CHAS:Herp:5969,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf C,"Stored in jar with CHAS 1832, 2641, 4402, 4692, 4957, 5815, 5966-73, 6893-5; In two jars. One unlabeled.",John Archer,2020-03-02
CHAS:Herp:5970,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf C,"Stored in jar with CHAS 1832, 2641, 4402, 4692, 4957, 5815, 5966-73, 6893-5; In two jars. One unlabeled.",John Archer,2020-03-02
CHAS:Herp:5971,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf C,"Stored in jar with CHAS 1832, 2641, 4402, 4692, 4957, 5815, 5966-73, 6893-5; In two jars. One unlabeled.",John Archer,2020-03-02
CHAS:Herp:5972,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf C,"Stored in jar with CHAS 1832, 2641, 4402, 4692, 4957, 5815, 5966-73, 6893-5; In two jars. One unlabeled.",John Archer,2020-03-02
CHAS:Herp:5973,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf C,"Stored in jar with CHAS 1832, 2641, 4402, 4692, 4957, 5815, 5966-73, 6893-5; In two jars. One unlabeled.",John Archer,2020-03-02
CHAS:Herp:6893,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf C,"Stored in jar with CHAS 1832, 2641, 4402, 4692, 4957, 5815, 5966-73, 6893-5; In two jars. One unlabeled.",John Archer,2020-03-02
CHAS:Herp:6894,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf C,"Stored in jar with CHAS 1832, 2641, 4402, 4692, 4957, 5815, 5966-73, 6893-5; In two jars. One unlabeled.",John Archer,2020-03-02
CHAS:Herp:6895,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf C,"Stored in jar with CHAS 1832, 2641, 4402, 4692, 4957, 5815, 5966-73, 6893-5; In two jars. One unlabeled.",John Archer,2020-03-02
CHAS:Herp:1488,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf C,"Stored in jar with CHAS 1488-9, 1515, 2167-8, 2653, 5823-7, 9475, 12546, 12875-6, 17390-1, 18087-8",John Archer,2020-03-02
CHAS:Herp:1489,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf C,"Stored in jar with CHAS 1488-9, 1515, 2167-8, 2653, 5823-7, 9475, 12546, 12875-6, 17390-1, 18087-8",John Archer,2020-03-02
CHAS:Herp:1515,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf C,"Stored in jar with CHAS 1488-9, 1515, 2167-8, 2653, 5823-7, 9475, 12546, 12875-6, 17390-1, 18087-8",John Archer,2020-03-02
CHAS:Herp:2167,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf C,"Stored in jar with CHAS 1488-9, 1515, 2167-8, 2653, 5823-7, 9475, 12546, 12875-6, 17390-1, 18087-8",John Archer,2020-03-02
CHAS:Herp:2168,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf C,"Stored in jar with CHAS 1488-9, 1515, 2167-8, 2653, 5823-7, 9475, 12546, 12875-6, 17390-1, 18087-8",John Archer,2020-03-02
CHAS:Herp:2653,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf C,"Stored in jar with CHAS 1488-9, 1515, 2167-8, 2653, 5823-7, 9475, 12546, 12875-6, 17390-1, 18087-8",John Archer,2020-03-02
CHAS:Herp:5823,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf C,"Stored in jar with CHAS 1488-9, 1515, 2167-8, 2653, 5823-7, 9475, 12546, 12875-6, 17390-1, 18087-8",John Archer,2020-03-02
CHAS:Herp:5824,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf C,"Stored in jar with CHAS 1488-9, 1515, 2167-8, 2653, 5823-7, 9475, 12546, 12875-6, 17390-1, 18087-8",John Archer,2020-03-02
CHAS:Herp:5825,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf C,"Stored in jar with CHAS 1488-9, 1515, 2167-8, 2653, 5823-7, 9475, 12546, 12875-6, 17390-1, 18087-8",John Archer,2020-03-02
CHAS:Herp:5826,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf C,"Stored in jar with CHAS 1488-9, 1515, 2167-8, 2653, 5823-7, 9475, 12546, 12875-6, 17390-1, 18087-8",John Archer,2020-03-02
CHAS:Herp:5827,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf C,"Stored in jar with CHAS 1488-9, 1515, 2167-8, 2653, 5823-7, 9475, 12546, 12875-6, 17390-1, 18087-8",John Archer,2020-03-02
CHAS:Herp:9475,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf C,"Stored in jar with CHAS 1488-9, 1515, 2167-8, 2653, 5823-7, 9475, 12546, 12875-6, 17390-1, 18087-8",John Archer,2020-03-02
CHAS:Herp:12546,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf C,"Stored in jar with CHAS 1488-9, 1515, 2167-8, 2653, 5823-7, 9475, 12546, 12875-6, 17390-1, 18087-8",John Archer,2020-03-02
CHAS:Herp:12875,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf C,"Stored in jar with CHAS 1488-9, 1515, 2167-8, 2653, 5823-7, 9475, 12546, 12875-6, 17390-1, 18087-8",John Archer,2020-03-02
CHAS:Herp:12876,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf C,"Stored in jar with CHAS 1488-9, 1515, 2167-8, 2653, 5823-7, 9475, 12546, 12875-6, 17390-1, 18087-8",John Archer,2020-03-02
CHAS:Herp:17390,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf C,"Stored in jar with CHAS 1488-9, 1515, 2167-8, 2653, 5823-7, 9475, 12546, 12875-6, 17390-1, 18087-8",John Archer,2020-03-02
CHAS:Herp:17391,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf C,"Stored in jar with CHAS 1488-9, 1515, 2167-8, 2653, 5823-7, 9475, 12546, 12875-6, 17390-1, 18087-8",John Archer,2020-03-02
CHAS:Herp:18087,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf C,"Stored in jar with CHAS 1488-9, 1515, 2167-8, 2653, 5823-7, 9475, 12546, 12875-6, 17390-1, 18087-8",John Archer,2020-03-02
CHAS:Herp:18088,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf C,"Stored in jar with CHAS 1488-9, 1515, 2167-8, 2653, 5823-7, 9475, 12546, 12875-6, 17390-1, 18087-8",John Archer,2020-03-02
CHAS:Herp:1830,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf C,"Stored in jar with CHAS 1830, 1847, 1876, 2504, 5480",John Archer,2020-03-02
CHAS:Herp:1847,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf C,"Stored in jar with CHAS 1830, 1847, 1876, 2504, 5480",John Archer,2020-03-02
CHAS:Herp:1876,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf C,"Stored in jar with CHAS 1830, 1847, 1876, 2504, 5480",John Archer,2020-03-02
CHAS:Herp:2504,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf C,"Stored in jar with CHAS 1830, 1847, 1876, 2504, 5480",John Archer,2020-03-02
CHAS:Herp:5480,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf C,"Stored in jar with CHAS 1830, 1847, 1876, 2504, 5480",John Archer,2020-03-02
CHAS:Herp:18371,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf C,Stored in jar with CHAS 18371-2,John Archer,2020-03-02
CHAS:Herp:18372,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf C,Stored in jar with CHAS 18371-2,John Archer,2020-03-02
CHAS:Herp:2133,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf C,"Stored in jar with CHAS 2133, 6660, 7122, 9474, 12597, 12602-4, 12879-81, 15663-416860",John Archer,2020-03-02
CHAS:Herp:6660,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf C,"Stored in jar with CHAS 2133, 6660, 7122, 9474, 12597, 12602-4, 12879-81, 15663-416860",John Archer,2020-03-02
CHAS:Herp:7122,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf C,"Stored in jar with CHAS 2133, 6660, 7122, 9474, 12597, 12602-4, 12879-81, 15663-416860",John Archer,2020-03-02
CHAS:Herp:9474,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf C,"Stored in jar with CHAS 2133, 6660, 7122, 9474, 12597, 12602-4, 12879-81, 15663-416860",John Archer,2020-03-02
CHAS:Herp:12597,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf C,"Stored in jar with CHAS 2133, 6660, 7122, 9474, 12597, 12602-4, 12879-81, 15663-416860",John Archer,2020-03-02
CHAS:Herp:12602,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf C,"Stored in jar with CHAS 2133, 6660, 7122, 9474, 12597, 12602-4, 12879-81, 15663-416860",John Archer,2020-03-02
CHAS:Herp:12603,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf C,"Stored in jar with CHAS 2133, 6660, 7122, 9474, 12597, 12602-4, 12879-81, 15663-416860",John Archer,2020-03-02
CHAS:Herp:12604,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf C,"Stored in jar with CHAS 2133, 6660, 7122, 9474, 12597, 12602-4, 12879-81, 15663-416860",John Archer,2020-03-02
CHAS:Herp:12879,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf C,"Stored in jar with CHAS 2133, 6660, 7122, 9474, 12597, 12602-4, 12879-81, 15663-416860",John Archer,2020-03-02
CHAS:Herp:12880,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf C,"Stored in jar with CHAS 2133, 6660, 7122, 9474, 12597, 12602-4, 12879-81, 15663-416860",John Archer,2020-03-02
CHAS:Herp:12881,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf C,"Stored in jar with CHAS 2133, 6660, 7122, 9474, 12597, 12602-4, 12879-81, 15663-416860",John Archer,2020-03-02
CHAS:Herp:15663,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf C,"Stored in jar with CHAS 2133, 6660, 7122, 9474, 12597, 12602-4, 12879-81, 15663-416860",John Archer,2020-03-02
CHAS:Herp:15664,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf C,"Stored in jar with CHAS 2133, 6660, 7122, 9474, 12597, 12602-4, 12879-81, 15663-416860",John Archer,2020-03-02
CHAS:Herp:16860,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf C,"Stored in jar with CHAS 2133, 6660, 7122, 9474, 12597, 12602-4, 12879-81, 15663-416860",John Archer,2020-03-02
CHAS:Herp:2579,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf C,"Stored in jar with CHAS 2579, 6890-1, 7201-4, 10836, 11527-9, 12571",John Archer,2020-03-02
CHAS:Herp:6890,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf C,"Stored in jar with CHAS 2579, 6890-1, 7201-4, 10836, 11527-9, 12571",John Archer,2020-03-02
CHAS:Herp:6891,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf C,"Stored in jar with CHAS 2579, 6890-1, 7201-4, 10836, 11527-9, 12571",John Archer,2020-03-02
CHAS:Herp:7201,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf C,"Stored in jar with CHAS 2579, 6890-1, 7201-4, 10836, 11527-9, 12571",John Archer,2020-03-02
CHAS:Herp:7202,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf C,"Stored in jar with CHAS 2579, 6890-1, 7201-4, 10836, 11527-9, 12571",John Archer,2020-03-02
CHAS:Herp:7203,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf C,"Stored in jar with CHAS 2579, 6890-1, 7201-4, 10836, 11527-9, 12571",John Archer,2020-03-02
CHAS:Herp:7204,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf C,"Stored in jar with CHAS 2579, 6890-1, 7201-4, 10836, 11527-9, 12571",John Archer,2020-03-02
CHAS:Herp:10836,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf C,"Stored in jar with CHAS 2579, 6890-1, 7201-4, 10836, 11527-9, 12571",John Archer,2020-03-02
CHAS:Herp:11527,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf C,"Stored in jar with CHAS 2579, 6890-1, 7201-4, 10836, 11527-9, 12571",John Archer,2020-03-02
CHAS:Herp:11528,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf C,"Stored in jar with CHAS 2579, 6890-1, 7201-4, 10836, 11527-9, 12571",John Archer,2020-03-02
CHAS:Herp:11529,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf C,"Stored in jar with CHAS 2579, 6890-1, 7201-4, 10836, 11527-9, 12571",John Archer,2020-03-02
CHAS:Herp:12571,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf C,"Stored in jar with CHAS 2579, 6890-1, 7201-4, 10836, 11527-9, 12571",John Archer,2020-03-02
CHAS:Herp:2646,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf C,,Dawn R. Roberts,2016-02-25
CHAS:Herp:6585,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf C,,Jessica Weller,2015-01-31
CHAS:Herp:7186,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf C,,John Archer,2014-12-12
CHAS:Herp:18101,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf C,,John Archer,2014-12-12
CHAS:Herp:10469,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf D,Stored in jar with CHAS 10469-70,John Archer,2020-03-02
CHAS:Herp:10470,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf D,Stored in jar with CHAS 10469-70,John Archer,2020-03-02
CHAS:Herp:11482,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf D,Stored in jar with CHAS 11481-3,John Archer,2020-02-17
CHAS:Herp:12521,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf D,"Stored in jar with CHAS 12521, 13008-10, 13793-5, 15049, 15549, 15555",John Archer,2020-03-02
CHAS:Herp:13008,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf D,"Stored in jar with CHAS 12521, 13008-10, 13793-5, 15049, 15549, 15555",John Archer,2020-03-02
CHAS:Herp:13009,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf D,"Stored in jar with CHAS 12521, 13008-10, 13793-5, 15049, 15549, 15555",John Archer,2020-03-02
CHAS:Herp:13010,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf D,"Stored in jar with CHAS 12521, 13008-10, 13793-5, 15049, 15549, 15555",John Archer,2020-03-02
CHAS:Herp:13793,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf D,"Stored in jar with CHAS 12521, 13008-10, 13793-5, 15049, 15549, 15555",John Archer,2020-03-02
CHAS:Herp:13794,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf D,"Stored in jar with CHAS 12521, 13008-10, 13793-5, 15049, 15549, 15555",John Archer,2020-03-02
CHAS:Herp:13795,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf D,"Stored in jar with CHAS 12521, 13008-10, 13793-5, 15049, 15549, 15555",John Archer,2020-03-02
CHAS:Herp:15049,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf D,"Stored in jar with CHAS 12521, 13008-10, 13793-5, 15049, 15549, 15555",John Archer,2020-03-02
CHAS:Herp:15549,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf D,"Stored in jar with CHAS 12521, 13008-10, 13793-5, 15049, 15549, 15555",John Archer,2020-03-02
CHAS:Herp:15555,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf D,"Stored in jar with CHAS 12521, 13008-10, 13793-5, 15049, 15549, 15555",John Archer,2020-03-02
CHAS:Herp:12523,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf D,"Stored in jar with CHAS 12523-7, 12605-17",John Archer,2020-03-02
CHAS:Herp:12524,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf D,"Stored in jar with CHAS 12523-7, 12605-17",John Archer,2020-03-02
CHAS:Herp:12525,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf D,"Stored in jar with CHAS 12523-7, 12605-17",John Archer,2020-03-02
CHAS:Herp:12526,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf D,"Stored in jar with CHAS 12523-7, 12605-17",John Archer,2020-03-02
CHAS:Herp:12527,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf D,"Stored in jar with CHAS 12523-7, 12605-17",John Archer,2020-03-02
CHAS:Herp:12605,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf D,"Stored in jar with CHAS 12523-7, 12605-17",John Archer,2020-03-02
CHAS:Herp:12606,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf D,"Stored in jar with CHAS 12523-7, 12605-17",John Archer,2020-03-02
CHAS:Herp:12607,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf D,"Stored in jar with CHAS 12523-7, 12605-17",John Archer,2020-03-02
CHAS:Herp:12608,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf D,"Stored in jar with CHAS 12523-7, 12605-17",John Archer,2020-03-02
CHAS:Herp:12609,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf D,"Stored in jar with CHAS 12523-7, 12605-17",John Archer,2020-03-02
CHAS:Herp:12610,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf D,"Stored in jar with CHAS 12523-7, 12605-17",John Archer,2020-03-02
CHAS:Herp:12611,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf D,"Stored in jar with CHAS 12523-7, 12605-17",John Archer,2020-03-02
CHAS:Herp:12612,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf D,"Stored in jar with CHAS 12523-7, 12605-17",John Archer,2020-03-02
CHAS:Herp:12613,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf D,"Stored in jar with CHAS 12523-7, 12605-17",John Archer,2020-03-02
CHAS:Herp:12614,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf D,"Stored in jar with CHAS 12523-7, 12605-17",John Archer,2020-03-02
CHAS:Herp:12615,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf D,"Stored in jar with CHAS 12523-7, 12605-17",John Archer,2020-03-02
CHAS:Herp:12616,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf D,"Stored in jar with CHAS 12523-7, 12605-17",John Archer,2020-03-02
CHAS:Herp:12617,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf D,"Stored in jar with CHAS 12523-7, 12605-17",John Archer,2020-03-02
CHAS:Herp:14394,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf D,Stored in jar with CHAS 14394-7,John Archer,2020-03-02
CHAS:Herp:14395,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf D,Stored in jar with CHAS 14394-7,John Archer,2020-03-02
CHAS:Herp:14396,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf D,Stored in jar with CHAS 14394-7,John Archer,2020-03-02
CHAS:Herp:14397,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf D,Stored in jar with CHAS 14394-7,John Archer,2020-03-02
CHAS:Herp:1772,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf D,"Stored in jar with CHAS 1772, 3597, 11139, 11316, 13145-48, 13935, 16861, 17116-8, 17373, 18053, 18145, 18300",John Archer,2020-03-02
CHAS:Herp:3597,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf D,"Stored in jar with CHAS 1772, 3597, 11139, 11316, 13145-48, 13935, 16861, 17116-8, 17373, 18053, 18145, 18300",John Archer,2020-03-02
CHAS:Herp:11139,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf D,"Stored in jar with CHAS 1772, 3597, 11139, 11316, 13145-48, 13935, 16861, 17116-8, 17373, 18053, 18145, 18300",John Archer,2020-03-02
CHAS:Herp:11316,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf D,"Stored in jar with CHAS 1772, 3597, 11139, 11316, 13145-48, 13935, 16861, 17116-8, 17373, 18053, 18145, 18300",John Archer,2020-03-02
CHAS:Herp:13145,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf D,"Stored in jar with CHAS 1772, 3597, 11139, 11316, 13145-48, 13935, 16861, 17116-8, 17373, 18053, 18145, 18300",John Archer,2020-03-02
CHAS:Herp:13146,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf D,"Stored in jar with CHAS 1772, 3597, 11139, 11316, 13145-48, 13935, 16861, 17116-8, 17373, 18053, 18145, 18300",John Archer,2020-03-02
CHAS:Herp:13147,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf D,"Stored in jar with CHAS 1772, 3597, 11139, 11316, 13145-48, 13935, 16861, 17116-8, 17373, 18053, 18145, 18300",John Archer,2020-03-02
CHAS:Herp:13148,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf D,"Stored in jar with CHAS 1772, 3597, 11139, 11316, 13145-48, 13935, 16861, 17116-8, 17373, 18053, 18145, 18300",John Archer,2020-03-02
CHAS:Herp:13935,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf D,"Stored in jar with CHAS 1772, 3597, 11139, 11316, 13145-48, 13935, 16861, 17116-8, 17373, 18053, 18145, 18300",John Archer,2020-03-02
CHAS:Herp:16861,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf D,"Stored in jar with CHAS 1772, 3597, 11139, 11316, 13145-48, 13935, 16861, 17116-8, 17373, 18053, 18145, 18300",John Archer,2020-03-02
CHAS:Herp:17116,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf D,"Stored in jar with CHAS 1772, 3597, 11139, 11316, 13145-48, 13935, 16861, 17116-8, 17373, 18053, 18145, 18300",John Archer,2020-03-02
CHAS:Herp:17117,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf D,"Stored in jar with CHAS 1772, 3597, 11139, 11316, 13145-48, 13935, 16861, 17116-8, 17373, 18053, 18145, 18300",John Archer,2020-03-02
CHAS:Herp:17118,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf D,"Stored in jar with CHAS 1772, 3597, 11139, 11316, 13145-48, 13935, 16861, 17116-8, 17373, 18053, 18145, 18300",John Archer,2020-03-02
CHAS:Herp:17373,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf D,"Stored in jar with CHAS 1772, 3597, 11139, 11316, 13145-48, 13935, 16861, 17116-8, 17373, 18053, 18145, 18300",John Archer,2020-03-02
CHAS:Herp:18053,whole organism (70% ethanol),location,Reebie: Locker 304A: Unit 23: Shelf D,"Stored in jar with CHAS 1772, 3597, 11139, 11316, 13145-48, 13935, 16861, 17116-8, 17373, 18053, 18145, 18300",John Archer,2020-03-02
