MEDIA_URI,PREVIEW_URI,MIME_TYPE,MEDIA_TYPE,media_license,media_label_1,media_label_value_1,media_label_2,media_label_value_2,media_label_3,media_label_value_3,media_label_4,media_label_value_4,media_label_5,media_label_value_5,media_label_6,media_label_value_6,media_label_7,media_label_value_7,media_label_8,media_label_value_8,media_label_9,media_label_value_9,media_label_10,media_label_value_10,media_relationship_1,media_related_term_1,media_relationship_2,media_related_term_2,media_relationship_3,media_related_term_3
https://web.corral.tacc.utexas.edu/CAS/20190719/jpg/chas_eh_1878-17-7_2.jpg,https://web.corral.tacc.utexas.edu/CAS/20190719/tb/tn_chas_eh_1878-17-7_2.jpg,image/jpeg,image,CC BY-NC-SA,made date,2016-02-24,subject,anthropology,subject,Atwater,subject,stone,subject,Edinburgh,subject,castle,subject,Scotland,,,description,"Set of stones collected from around Europe by E.E. Atwater. Stone from Edinburgh Castle, Edinburgh, Scotland.",title,"ChAS ANTH 1878.17, Stone from Edinburgh Castle",created by agent,Samuel Howes,associated with project,10002309,shows cataloged_item,CHAS:EH:1878.17.7
https://web.corral.tacc.utexas.edu/CAS/20190719/jpg/chas_eh_1878-17-8_1.jpg,https://web.corral.tacc.utexas.edu/CAS/20190719/tb/tn_chas_eh_1878-17-8_1.jpg,image/jpeg,image,CC BY-NC-SA,made date,2016-02-23,subject,anthropology,,,,,,,,,,,,,description,"Set of stones collected from around Europe by E.E. Atwater. Stone collected from Torc Waterfall, Killarney, Ireland.",title,"ChAS ANTH 1878.17, Stone collected from Torc Waterfall",created by agent,Samuel Howes,associated with project,10002309,shows cataloged_item,CHAS:EH:1878.17.8
https://web.corral.tacc.utexas.edu/CAS/20190719/jpg/chas_eh_1878-17-8_2.jpg,https://web.corral.tacc.utexas.edu/CAS/20190719/tb/tn_chas_eh_1878-17-8_2.jpg,image/jpeg,image,CC BY-NC-SA,made date,2016-02-23,subject,anthropology,,,,,,,,,,,,,description,"Set of stones collected from around Europe by E.E. Atwater. Stone collected from Torc Waterfall, Killarney, Ireland.",title,"ChAS ANTH 1878.17, Stone collected from Torc Waterfall",created by agent,Samuel Howes,associated with project,10002309,shows cataloged_item,CHAS:EH:1878.17.8
https://web.corral.tacc.utexas.edu/CAS/20190719/jpg/chas_eh_1878-17-9_1.jpg,https://web.corral.tacc.utexas.edu/CAS/20190719/tb/tn_chas_eh_1878-17-9_1.jpg,image/jpeg,image,CC BY-NC-SA,made date,2016-02-23,subject,anthropology,,,,,,,,,,,,,description,"Set of stones collected from around Europe by E.E. Atwater. Volcanic stone collected from Mt. Vesuvius, Italy.",title,"ChAS ANTH 1878.17, Volcanic Stone from Mt. Vesuvius",created by agent,Samuel Howes,associated with project,10002309,shows cataloged_item,CHAS:EH:1878.17.9
https://web.corral.tacc.utexas.edu/CAS/20190719/jpg/chas_eh_1878-17-9_2.jpg,https://web.corral.tacc.utexas.edu/CAS/20190719/tb/tn_chas_eh_1878-17-9_2.jpg,image/jpeg,image,CC BY-NC-SA,made date,2016-02-23,subject,anthropology,,,,,,,,,,,,,description,"Set of stones collected from around Europe by E.E. Atwater. Volcanic stone collected from Mt. Vesuvius, Italy.",title,"ChAS ANTH 1878.17, Volcanic Stone from Mt. Vesuvius",created by agent,Samuel Howes,associated with project,10002309,shows cataloged_item,CHAS:EH:1878.17.9
https://web.corral.tacc.utexas.edu/CAS/20190719/jpg/chas_eh_1878-17-V_4.jpg,https://web.corral.tacc.utexas.edu/CAS/20190719/tb/tn_chas_eh_1878-17-V_4.jpg,image/jpeg,image,CC BY-NC-SA,made date,2016-02-23,subject,anthropology,,,,,,,,,,,,,description,"Set of stones collected from around Europe by E.E. Atwater. Stone collected from Cave Hill, Belfast, Ireland.",title,"ChAS ANTH 1878.17, Stone collected from Cave Hill",created by agent,Samuel Howes,associated with project,10002309,shows cataloged_item,CHAS:EH:1878.17.V
https://web.corral.tacc.utexas.edu/CAS/20190719/jpg/chas_eh_1878-17-Y_2.jpg,https://web.corral.tacc.utexas.edu/CAS/20190719/tb/tn_chas_eh_1878-17-Y_2.jpg,image/jpeg,image,CC BY-NC-SA,made date,2016-02-23,subject,anthropology,,,,,,,,,,,,,description,"Set of stones collected from around Europe by E.E. Atwater. Stone collected from Heidelberg Schloss (German for castle), Heidelberg, Germany.",title,"ChAS ANTH 1878.17, Stone from Heidelberg Castle",created by agent,Samuel Howes,associated with project,10002309,shows cataloged_item,CHAS:EH:1878.17.Y
https://web.corral.tacc.utexas.edu/CAS/20190719/jpg/chas_eh_1895-537-1_1.jpg,https://web.corral.tacc.utexas.edu/CAS/20190719/tb/tn_chas_eh_1895-537-1_1.jpg,image/jpeg,image,CC BY-NC-SA,made date,2016-02-23,subject,anthropology,,,,,,,,,,,,,description,"Stone Metate, used for grinding in food production. Collected by C.F. Gunther. Side view.",title,"ChAS ANTH 537, Metate",created by agent,Samuel Howes,associated with project,10002309,shows cataloged_item,CHAS:EH:1895.537.1
https://web.corral.tacc.utexas.edu/CAS/20190719/jpg/chas_eh_1895-537-1_2.jpg,https://web.corral.tacc.utexas.edu/CAS/20190719/tb/tn_chas_eh_1895-537-1_2.jpg,image/jpeg,image,CC BY-NC-SA,made date,2016-02-23,subject,anthropology,,,,,,,,,,,,,description,"Stone Metate, used for grinding in food production. Collected by C.F. Gunther.",title,"ChAS ANTH 537, Metate",created by agent,Samuel Howes,associated with project,10002309,shows cataloged_item,CHAS:EH:1895.537.1
https://web.corral.tacc.utexas.edu/CAS/20190719/jpg/chas_eh_1972-11-1_1.jpg,https://web.corral.tacc.utexas.edu/CAS/20190719/tb/tn_chas_eh_1972-11-1_1.jpg,image/jpeg,image,CC BY-NC-SA,made date,2016-02-24,subject,comb,subject,wood,subject,anthropology,subject,Watusi,subject,carved,subject,Africa,subject,Congo,description,"Comb of carved wood from the Watusi tribe, Congo, Africa. Collected by Mrs. C.L. Frederick. Has wide teeth and triangles carved into handle. ",title,"ChAS ANTH 1972.11, Wooden Comb",created by agent,Samuel Howes,associated with project,10002309,shows cataloged_item,CHAS:EH:1972.11.1
https://web.corral.tacc.utexas.edu/CAS/20190719/jpg/chas_eh_1972-11-1_2.jpg,https://web.corral.tacc.utexas.edu/CAS/20190719/tb/tn_chas_eh_1972-11-1_2.jpg,image/jpeg,image,CC BY-NC-SA,made date,2016-02-24,subject,comb,subject,wood,subject,anthropology,subject,Watusi,subject,carved,subject,Africa,subject,Congo,description,"Comb of carved wood from the Watusi tribe, Congo, Africa. Collected by Mrs. C.L. Frederick. Has wide teeth and triangles carved into handle. ",title,"ChAS ANTH 1972.11, Wooden Comb",created by agent,Samuel Howes,associated with project,10002309,shows cataloged_item,CHAS:EH:1972.11.1
https://web.corral.tacc.utexas.edu/CAS/20190719/jpg/chas_eh_1972-11-2_1.jpg,https://web.corral.tacc.utexas.edu/CAS/20190719/tb/tn_chas_eh_1972-11-2_1.jpg,image/jpeg,image,CC BY-NC-SA,made date,2016-03-02,subject,anthropology,subject,comb,subject,Africa,subject,Congo,subject,Frederick,subject,wood,subject,metal,description,"Label reads: ""Original Pygmy Comb"", collected from Congo, Africa by Mrs. C.L. Frederick. Handle is made of wood, while the bristles are made of metal.",title,"ChAS ANTH 1972.11, Comb",created by agent,Samuel Howes,associated with project,10002309,shows cataloged_item,CHAS:EH:1972.11.2
https://web.corral.tacc.utexas.edu/CAS/20190719/jpg/chas_eh_1972-11-2_2.jpg,https://web.corral.tacc.utexas.edu/CAS/20190719/tb/tn_chas_eh_1972-11-2_2.jpg,image/jpeg,image,CC BY-NC-SA,made date,2016-03-02,subject,anthropology,subject,comb,subject,Africa,subject,Congo,subject,Frederick,subject,wood,subject,metal,description,"Label reads: ""Original Pygmy Comb"", collected from Congo, Africa by Mrs. C.L. Frederick. Handle is made of wood, while the bristles are made of metal.",title,"ChAS ANTH 1972.11, Comb",created by agent,Samuel Howes,associated with project,10002309,shows cataloged_item,CHAS:EH:1972.11.2
https://web.corral.tacc.utexas.edu/CAS/20190719/jpg/chas_eh_1972-11-2_3.jpg,https://web.corral.tacc.utexas.edu/CAS/20190719/tb/tn_chas_eh_1972-11-2_3.jpg,image/jpeg,image,CC BY-NC-SA,made date,2016-03-02,subject,anthropology,subject,comb,subject,Africa,subject,Congo,subject,Frederick,subject,wood,subject,metal,description,"Label reads: ""Original Pygmy Comb"", collected from Congo, Africa by Mrs. C.L. Frederick. Handle is made of wood, while the bristles are made of metal.",title,"ChAS ANTH 1972.11, Comb",created by agent,Samuel Howes,associated with project,10002309,shows cataloged_item,CHAS:EH:1972.11.2
https://web.corral.tacc.utexas.edu/CAS/20190719/jpg/chas_eh_1972-11-2_4.jpg,https://web.corral.tacc.utexas.edu/CAS/20190719/tb/tn_chas_eh_1972-11-2_4.jpg,image/jpeg,image,CC BY-NC-SA,made date,2016-03-02,subject,anthropology,subject,comb,subject,Africa,subject,Congo,subject,Frederick,subject,wood,subject,metal,description,"Label reads: ""Original Pygmy Comb"", collected from Congo, Africa by Mrs. C.L. Frederick. Handle is made of wood, while the bristles are made of metal.",title,"ChAS ANTH 1972.11, Comb",created by agent,Samuel Howes,associated with project,10002309,shows cataloged_item,CHAS:EH:1972.11.2
https://web.corral.tacc.utexas.edu/CAS/20190719/jpg/chas_eh_1972-11-4_1.jpg,https://web.corral.tacc.utexas.edu/CAS/20190719/tb/tn_chas_eh_1972-11-4_1.jpg,image/jpeg,image,CC BY-NC-SA,made date,2016-06-29,subject,anthropology,subject,Berber,subject,instrument,subject,wood,subject,leather,subject,music,subject,Africa,description,"From the collection of Mrs. C.L. Frederick, ACCN 1972.11. Narrow, hollow wooden body covered with leather attached by metal tacks. Three nylon strings run from hole in center of body down to the end of a wooden neck. Label reads ""Berber tribe instrument-old-West Africa"". A symbol seems to be charred onto the side of the body.",title,ChAS ANTH 1972.11 Berber Stringed Instrument,created by agent,Samuel Howes,associated with project,10002309,shows cataloged_item,CHAS:EH:1972.11.4
https://web.corral.tacc.utexas.edu/CAS/20190719/jpg/chas_eh_1972-11-4_2.jpg,https://web.corral.tacc.utexas.edu/CAS/20190719/tb/tn_chas_eh_1972-11-4_2.jpg,image/jpeg,image,CC BY-NC-SA,made date,2016-06-29,subject,anthropology,subject,Berber,subject,instrument,subject,wood,subject,leather,subject,music,subject,Africa,description,"From the collection of Mrs. C.L. Frederick, ACCN 1972.11. Narrow, hollow wooden body covered with leather attached by metal tacks. Three nylon strings run from hole in center of body down to the end of a wooden neck. Label reads ""Berber tribe instrument-old-West Africa"". ",title,ChAS ANTH 1972.11 Berber Stringed Instrument,created by agent,Samuel Howes,associated with project,10002309,shows cataloged_item,CHAS:EH:1972.11.4
https://web.corral.tacc.utexas.edu/CAS/20190719/jpg/chas_eh_1972-11-4_3.jpg,https://web.corral.tacc.utexas.edu/CAS/20190719/tb/tn_chas_eh_1972-11-4_3.jpg,image/jpeg,image,CC BY-NC-SA,made date,2016-06-29,subject,anthropology,subject,Berber,subject,instrument,subject,wood,subject,leather,subject,music,subject,Africa,description,"From the collection of Mrs. C.L. Frederick, ACCN 1972.11. Narrow, hollow wooden body covered with leather attached by metal tacks. Three nylon strings run from hole in center of body down to the end of a wooden neck. Label reads ""Berber tribe instrument-old-West Africa"". ",title,ChAS ANTH 1972.11 Berber Stringed Instrument,created by agent,Samuel Howes,associated with project,10002309,shows cataloged_item,CHAS:EH:1972.11.4
https://web.corral.tacc.utexas.edu/CAS/20190719/jpg/chas_eh_1972-11-4_4.jpg,https://web.corral.tacc.utexas.edu/CAS/20190719/tb/tn_chas_eh_1972-11-4_4.jpg,image/jpeg,image,CC BY-NC-SA,made date,2016-06-29,subject,anthropology,subject,Berber,subject,instrument,subject,wood,subject,leather,subject,music,subject,Africa,description,"From the collection of Mrs. C.L. Frederick, ACCN 1972.11. Narrow, hollow wooden body covered with leather attached by metal tacks. Three nylon strings run from hole in center of body down to the end of a wooden neck. Label reads ""Berber tribe instrument-old-West Africa"". ",title,ChAS ANTH 1972.11 Berber Stringed Instrument,created by agent,Samuel Howes,associated with project,10002309,shows cataloged_item,CHAS:EH:1972.11.4
https://web.corral.tacc.utexas.edu/CAS/20190719/jpg/chas_eh_1972-11-4_5.jpg,https://web.corral.tacc.utexas.edu/CAS/20190719/tb/tn_chas_eh_1972-11-4_5.jpg,image/jpeg,image,CC BY-NC-SA,made date,2016-06-29,subject,anthropology,subject,Berber,subject,instrument,subject,wood,subject,leather,subject,music,subject,Africa,description,"From the collection of Mrs. C.L. Frederick, ACCN 1972.11. Narrow, hollow wooden body covered with leather attached by metal tacks. Three nylon strings run from hole in center of body down to the end of a wooden neck. Label reads ""Berber tribe instrument-old-West Africa"". ",title,ChAS ANTH 1972.11 Berber Stringed Instrument,created by agent,Samuel Howes,associated with project,10002309,shows cataloged_item,CHAS:EH:1972.11.4
https://web.corral.tacc.utexas.edu/CAS/20190719/jpg/chas_eh_1972-11-4_6.jpg,https://web.corral.tacc.utexas.edu/CAS/20190719/tb/tn_chas_eh_1972-11-4_6.jpg,image/jpeg,image,CC BY-NC-SA,made date,2016-06-29,subject,anthropology,subject,Berber,subject,instrument,subject,wood,subject,leather,subject,music,subject,Africa,description,"From the collection of Mrs. C.L. Frederick, ACCN 1972.11. Narrow, hollow wooden body covered with leather attached by metal tacks. Three nylon strings run from hole in center of body down to the end of a wooden neck. Label reads ""Berber tribe instrument-old-West Africa"". ",title,ChAS ANTH 1972.11 Berber Stringed Instrument,created by agent,Samuel Howes,associated with project,10002309,shows cataloged_item,CHAS:EH:1972.11.4
https://web.corral.tacc.utexas.edu/CAS/20190719/jpg/chas_eh_1972-11-5_1.jpg,https://web.corral.tacc.utexas.edu/CAS/20190719/tb/tn_chas_eh_1972-11-5_1.jpg,image/jpeg,image,CC BY-NC-SA,made date,2016-06-29,subject,anthropology,subject,instrument,subject,wood,subject,metal,subject,piano,subject,Africa,,,description,"From the collection of Mrs. C.L. Frederick, ACCN 1972.11. Hollow wooden box carved from a single piece of wood. One small hole is on the key side, and a larger hole is on the opposite side. Stiff metal wire and loose metal rings attached to wooden body can be plucked to produce a ringing sound. Label reads ""Pygmy music box"". ",title,ChAS ANTH 1972.11 Thumb Piano,created by agent,Samuel Howes,associated with project,10002309,shows cataloged_item,CHAS:EH:1972.11.5
https://web.corral.tacc.utexas.edu/CAS/20190719/jpg/chas_eh_1972-11-5_2.jpg,https://web.corral.tacc.utexas.edu/CAS/20190719/tb/tn_chas_eh_1972-11-5_2.jpg,image/jpeg,image,CC BY-NC-SA,made date,2016-06-29,subject,anthropology,subject,instrument,subject,wood,subject,metal,subject,piano,subject,Africa,,,description,"From the collection of Mrs. C.L. Frederick, ACCN 1972.11. Hollow wooden box carved from a single piece of wood. One small hole is on the key side, and a larger hole is on the opposite side. Stiff metal wire and loose metal rings attached to wooden body can be plucked to produce a ringing sound. Label reads ""Pygmy music box"". ",title,ChAS ANTH 1972.11 Thumb Piano,created by agent,Samuel Howes,associated with project,10002309,shows cataloged_item,CHAS:EH:1972.11.5
https://web.corral.tacc.utexas.edu/CAS/20190719/jpg/chas_eh_1972-11-5_3.jpg,https://web.corral.tacc.utexas.edu/CAS/20190719/tb/tn_chas_eh_1972-11-5_3.jpg,image/jpeg,image,CC BY-NC-SA,made date,2016-06-29,subject,anthropology,subject,instrument,subject,wood,subject,metal,subject,piano,subject,Africa,,,description,"From the collection of Mrs. C.L. Frederick, ACCN 1972.11. Hollow wooden box carved from a single piece of wood. One small hole is on the key side, and a larger hole is on the opposite side. Stiff metal wire and loose metal rings attached to wooden body can be plucked to produce a ringing sound. Label reads ""Pygmy music box"". ",title,ChAS ANTH 1972.11 Thumb Piano,created by agent,Samuel Howes,associated with project,10002309,shows cataloged_item,CHAS:EH:1972.11.5
https://web.corral.tacc.utexas.edu/CAS/20190719/jpg/chas_eh_1972-11-5_4.jpg,https://web.corral.tacc.utexas.edu/CAS/20190719/tb/tn_chas_eh_1972-11-5_4.jpg,image/jpeg,image,CC BY-NC-SA,made date,2016-06-29,subject,anthropology,subject,instrument,subject,wood,subject,metal,subject,piano,subject,Africa,,,description,"From the collection of Mrs. C.L. Frederick, ACCN 1972.11. Hollow wooden box carved from a single piece of wood. One small hole is on the key side, and a larger hole is on the opposite side. Stiff metal wire and loose metal rings attached to wooden body can be plucked to produce a ringing sound. Label reads ""Pygmy music box"". ",title,ChAS ANTH 1972.11 Thumb Piano,created by agent,Samuel Howes,associated with project,10002309,shows cataloged_item,CHAS:EH:1972.11.5
https://web.corral.tacc.utexas.edu/CAS/20190719/jpg/chas_eh_1972-11-5_5.jpg,https://web.corral.tacc.utexas.edu/CAS/20190719/tb/tn_chas_eh_1972-11-5_5.jpg,image/jpeg,image,CC BY-NC-SA,made date,2016-06-29,subject,anthropology,subject,instrument,subject,wood,subject,metal,subject,piano,subject,Africa,,,description,"From the collection of Mrs. C.L. Frederick, ACCN 1972.11. Hollow wooden box carved from a single piece of wood. One small hole is on the key side, and a larger hole is on the opposite side. Stiff metal wire and loose metal rings attached to wooden body can be plucked to produce a ringing sound. Label reads ""Pygmy music box"". ",title,ChAS ANTH 1972.11 Thumb Piano,created by agent,Samuel Howes,associated with project,10002309,shows cataloged_item,CHAS:EH:1972.11.5
https://web.corral.tacc.utexas.edu/CAS/20190719/jpg/chas_eh_1972-11-5_6.jpg,https://web.corral.tacc.utexas.edu/CAS/20190719/tb/tn_chas_eh_1972-11-5_6.jpg,image/jpeg,image,CC BY-NC-SA,made date,2016-06-29,subject,anthropology,subject,instrument,subject,wood,subject,metal,subject,piano,subject,Africa,,,description,"From the collection of Mrs. C.L. Frederick, ACCN 1972.11. Hollow wooden box carved from a single piece of wood. One small hole is on the key side, and a larger hole is on the opposite side. Stiff metal wire and loose metal rings attached to wooden body can be plucked to produce a ringing sound. Label reads ""Pygmy music box"". ",title,ChAS ANTH 1972.11 Thumb Piano,created by agent,Samuel Howes,associated with project,10002309,shows cataloged_item,CHAS:EH:1972.11.5
https://web.corral.tacc.utexas.edu/CAS/20190719/jpg/chas_eh_1972-11-6_1.jpg,https://web.corral.tacc.utexas.edu/CAS/20190719/tb/tn_chas_eh_1972-11-6_1.jpg,image/jpeg,image,CC BY-NC-SA,made date,2016-06-29,subject,anthropology,subject,Africa,subject,drum,subject,wood,subject,leather,subject,bead,subject,musical instrument,description,"From the collection of Mrs. C.L. Frederick, ACCN 1972.11. Leather drum head is attached to wooden handle carved with anthropomorphic images. When spun between the hands, the two beads attached to the drum body swing and hit the drum to produce a hollow sound. Red string attaches the beads to the body. Possibly collected from same site as ""Berber Stringed Instrument"", given the types of metal tacks used.",title,ChAS ANTH 1972.11 Handheld Drum,created by agent,Samuel Howes,associated with project,10002309,shows cataloged_item,CHAS:EH:1972.11.6
https://web.corral.tacc.utexas.edu/CAS/20190719/jpg/chas_eh_1972-11-6_2.jpg,https://web.corral.tacc.utexas.edu/CAS/20190719/tb/tn_chas_eh_1972-11-6_2.jpg,image/jpeg,image,CC BY-NC-SA,made date,2016-06-29,subject,anthropology,subject,Africa,subject,drum,subject,wood,subject,leather,subject,bead,subject,musical instrument,description,"From the collection of Mrs. C.L. Frederick, ACCN 1972.11. Leather drum head is attached to wooden handle carved with anthropomorphic images. When spun between the hands, the two beads attached to the drum body swing and hit the drum to produce a hollow sound. Red string attaches the beads to the body. Possibly collected from same site as ""Berber Stringed Instrument"", given the types of metal tacks used.",title,ChAS ANTH 1972.11 Handheld Drum,created by agent,Samuel Howes,associated with project,10002309,shows cataloged_item,CHAS:EH:1972.11.6
https://web.corral.tacc.utexas.edu/CAS/20190719/jpg/chas_eh_1972-11-6_3.jpg,https://web.corral.tacc.utexas.edu/CAS/20190719/tb/tn_chas_eh_1972-11-6_3.jpg,image/jpeg,image,CC BY-NC-SA,made date,2016-06-29,subject,anthropology,subject,Africa,subject,drum,subject,wood,subject,leather,subject,bead,subject,musical instrument,description,"From the collection of Mrs. C.L. Frederick, ACCN 1972.11. Leather drum head is attached to wooden handle carved with anthropomorphic images. When spun between the hands, the two beads attached to the drum body swing and hit the drum to produce a hollow sound. Red string attaches the beads to the body. Possibly collected from same site as ""Berber Stringed Instrument"", given the types of metal tacks used.",title,ChAS ANTH 1972.11 Handheld Drum,created by agent,Samuel Howes,associated with project,10002309,shows cataloged_item,CHAS:EH:1972.11.6
https://web.corral.tacc.utexas.edu/CAS/20190719/jpg/chas_eh_1972-11-7_1.jpg,https://web.corral.tacc.utexas.edu/CAS/20190719/tb/tn_chas_eh_1972-11-7_1.jpg,image/jpeg,image,CC BY-NC-SA,made date,2016-06-29,subject,anthropology,subject,Frederick,subject,Africa,subject,spoon,subject,wood,subject,reed,subject,grass,description,"From the collection of Mrs. C.L. Frederick, ACCN 1972.11. Wooden handle is attached to a bowl of bone or bird beak (?), tied on with reed or grass string. Very fragile.",title,ChAS ANTH 1972.11 Spoon,created by agent,Samuel Howes,associated with project,10002309,shows cataloged_item,CHAS:EH:1972.11.7
https://web.corral.tacc.utexas.edu/CAS/20190719/jpg/chas_eh_1972-11-7_2.jpg,https://web.corral.tacc.utexas.edu/CAS/20190719/tb/tn_chas_eh_1972-11-7_2.jpg,image/jpeg,image,CC BY-NC-SA,made date,2016-06-29,subject,anthropology,subject,Frederick,subject,Africa,subject,spoon,subject,wood,subject,reed,subject,grass,description,"From the collection of Mrs. C.L. Frederick, ACCN 1972.11. Wooden handle is attached to a bowl of bone or bird beak (?), tied on with reed or grass string. Very fragile.",title,ChAS ANTH 1972.11 Spoon,created by agent,Samuel Howes,associated with project,10002309,shows cataloged_item,CHAS:EH:1972.11.7
https://web.corral.tacc.utexas.edu/CAS/20190719/jpg/chas_eh_1972-9-1_1.jpg,https://web.corral.tacc.utexas.edu/CAS/20190719/tb/tn_chas_eh_1972-9-1_1.jpg,image/jpeg,image,CC BY-NC-SA,made date,2016-03-01,subject,anthropology,subject,pipe,subject,pipestone,subject,Sigstad,,,,,,,description,"Model of pipe made of dark grey pipestone from National Pipestone Monument, Minnesota. Each hole was drilled only superficially. Donated by John S. Sigstad.",title,"ChAS ANTH no accession, Pipe Blank",created by agent,Samuel Howes,associated with project,10002309,shows cataloged_item,CHAS:EH:1972.9.1
https://web.corral.tacc.utexas.edu/CAS/20190719/jpg/chas_eh_1972-9-1_2.jpg,https://web.corral.tacc.utexas.edu/CAS/20190719/tb/tn_chas_eh_1972-9-1_2.jpg,image/jpeg,image,CC BY-NC-SA,made date,2016-03-01,subject,anthropology,subject,pipe,subject,pipestone,subject,Sigstad,,,,,,,description,"Model of pipe made of dark grey pipestone from National Pipestone Monument, Minnesota. Each hole was drilled only superficially. Donated by John S. Sigstad.",title,"ChAS ANTH no accession, Pipe Blank",created by agent,Samuel Howes,associated with project,10002309,shows cataloged_item,CHAS:EH:1972.9.1
https://web.corral.tacc.utexas.edu/CAS/20190719/jpg/chas_eh_1972-9-1_3.jpg,https://web.corral.tacc.utexas.edu/CAS/20190719/tb/tn_chas_eh_1972-9-1_3.jpg,image/jpeg,image,CC BY-NC-SA,made date,2016-03-01,subject,anthropology,subject,pipe,subject,pipestone,subject,Sigstad,,,,,,,description,"Model of pipe made of dark grey pipestone from National Pipestone Monument, Minnesota. Each hole was drilled only superficially. Donated by John S. Sigstad.",title,"ChAS ANTH no accession, Pipe Blank",created by agent,Samuel Howes,associated with project,10002309,shows cataloged_item,CHAS:EH:1972.9.1
https://web.corral.tacc.utexas.edu/CAS/20190719/jpg/chas_eh_1972-9-1_4.jpg,https://web.corral.tacc.utexas.edu/CAS/20190719/tb/tn_chas_eh_1972-9-1_4.jpg,image/jpeg,image,CC BY-NC-SA,made date,2016-03-01,subject,anthropology,subject,pipe,subject,pipestone,subject,Sigstad,,,,,,,description,"Model of pipe made of dark grey pipestone from National Pipestone Monument, Minnesota. Each hole was drilled only superficially. Donated by John S. Sigstad.",title,"ChAS ANTH no accession, Pipe Blank",created by agent,Samuel Howes,associated with project,10002309,shows cataloged_item,CHAS:EH:1972.9.1
https://web.corral.tacc.utexas.edu/CAS/20190719/jpg/chas_eh_1972-9-1_5.jpg,https://web.corral.tacc.utexas.edu/CAS/20190719/tb/tn_chas_eh_1972-9-1_5.jpg,image/jpeg,image,CC BY-NC-SA,made date,2016-03-01,subject,anthropology,subject,pipe,subject,pipestone,subject,Sigstad,,,,,,,description,"Model of pipe made of dark grey pipestone from National Pipestone Monument, Minnesota. Each hole was drilled only superficially. Donated by John S. Sigstad.",title,"ChAS ANTH no accession, Pipe Blank",created by agent,Samuel Howes,associated with project,10002309,shows cataloged_item,CHAS:EH:1972.9.1
https://web.corral.tacc.utexas.edu/CAS/20190719/jpg/chas_eh_1973-14-1_1.jpg,https://web.corral.tacc.utexas.edu/CAS/20190719/tb/tn_chas_eh_1973-14-1_1.jpg,image/jpeg,image,CC BY-NC-SA,made date,2016-02-19,subject,anthropology,,,,,,,,,,,,,description,"Stone pipe with carved buffalo, made of catlinite (pipestone). Collected by Walter Schwebke. Inscription on bottom of pipe reads ""Whirlwind"". Side view of pipe.",title,"ChAS ANTH 1973.14, Buffalo Effigy Pipe",created by agent,Samuel Howes,associated with project,10002309,shows cataloged_item,CHAS:EH:1973.14.1
https://web.corral.tacc.utexas.edu/CAS/20190719/jpg/chas_eh_1973-14-1_2.jpg,https://web.corral.tacc.utexas.edu/CAS/20190719/tb/tn_chas_eh_1973-14-1_2.jpg,image/jpeg,image,CC BY-NC-SA,made date,2016-02-24,subject,buffalo,subject,effigy,subject,catlinite,subject,Pipestone National Monument,subject,anthropology,subject,Schwebke,,,description,"Stone pipe with carved buffalo, made of catlinite (pipestone). Inscription on bottom of pipe reads ""Whirlwind"". Side view of pipe. Collected by Walter Schwebke.",title,"ChAS ANTH 1973.14, Buffalo Effigy Pipe",created by agent,Samuel Howes,associated with project,10002309,shows cataloged_item,CHAS:EH:1973.14.1
https://web.corral.tacc.utexas.edu/CAS/20190719/jpg/chas_eh_1973-14-1_3.jpg,https://web.corral.tacc.utexas.edu/CAS/20190719/tb/tn_chas_eh_1973-14-1_3.jpg,image/jpeg,image,CC BY-NC-SA,made date,2016-02-19,subject,anthropology,,,,,,,,,,,,,description,"Stone pipe with carved buffalo, made of catlinite (pipestone). Collected by Walter Schwebke. Inscription on bottom of pipe reads ""Whirlwind"". Detail of inscription. ",title,"ChAS ANTH 1973.14, Buffalo Effigy Pipe",created by agent,Samuel Howes,associated with project,10002309,shows cataloged_item,CHAS:EH:1973.14.1
https://web.corral.tacc.utexas.edu/CAS/20190719/jpg/chas_eh_1973-14-1_4.jpg,https://web.corral.tacc.utexas.edu/CAS/20190719/tb/tn_chas_eh_1973-14-1_4.jpg,image/jpeg,image,CC BY-NC-SA,made date,2016-02-19,subject,anthropology,,,,,,,,,,,,,description,"Stone pipe with carved buffalo, made of catlinite (pipestone). Collected by Walter Schwebke. Inscription on bottom of pipe reads ""Whirlwind"". Front view of pipe.",title,"ChAS ANTH 1973.14, Buffalo Effigy Pipe",created by agent,Samuel Howes,associated with project,10002309,shows cataloged_item,CHAS:EH:1973.14.1
https://web.corral.tacc.utexas.edu/CAS/20190719/jpg/chas_eh_1973-14-1_5.jpg,https://web.corral.tacc.utexas.edu/CAS/20190719/tb/tn_chas_eh_1973-14-1_5.jpg,image/jpeg,image,CC BY-NC-SA,made date,2016-02-19,subject,anthropology,,,,,,,,,,,,,description,"Stone pipe with carved buffalo, made of catlinite (pipestone). Collected by Walter Schwebke. Inscription on bottom of pipe reads ""Whirlwind"". Top view of pipe.",title,"ChAS ANTH 1973.14, Buffalo Effigy Pipe",created by agent,Samuel Howes,associated with project,10002309,shows cataloged_item,CHAS:EH:1973.14.1
